User_ID,Cluster_ID,tsne_x,tsne_y,pca_x,pca_y,Banned_Categories,Allowed_Categories,Age,Age_Group,Gender,Religion,Mental_Condition,Physical_Condition
0000134,2,30.248962,24.03455,18.344599,7.1713977,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",28,young adults,male,Christianity,healthy,healthy
0000135,1,7.9989095,-7.5609612,11.009514,-9.332068,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",60,young elderly,female,Buddhism,sexual assault,hearing impairment
0000136,1,45.60064,-3.982698,10.15519,-6.3949356,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",60,young elderly,female,Islam,depression,visual impairment
0000137,2,7.1172943,34.171806,25.311523,21.14631,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",38,middle-aged,female,Islam,healthy,intellectual disability
0000138,4,-55.05415,-1.4367938,-39.730404,6.8049345,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,female,Buddhism,major accidents,visual impairment
0000139,0,-4.4860435,-23.423634,11.8716755,3.3204906,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking']","['Hate', 'Sexuality', 'Violence']",27,young adults,female,None,depression,intellectual disability
0000140,1,12.983514,-30.63553,18.334522,-47.247597,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",92,long-lived elderly,male,None,depression,visual impairment
0000141,2,27.17386,21.703697,15.540494,9.226003,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",26,young adults,male,Christianity,healthy,intellectual disability
0000142,0,4.653339,-15.744029,19.272923,-14.909591,"['Harassment', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Propaganda', 'Self-Harm']",63,young elderly,female,None,sexual assault,healthy
0000143,0,-6.2052336,-45.320866,15.918155,-19.252832,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",35,middle-aged,male,None,healthy,healthy
0000144,2,23.086115,39.833214,12.291594,1.6649128,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",40,middle-aged,male,Islam,depression,intellectual disability
0000145,4,-63.60766,-0.5947861,-58.103024,-10.107391,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],9,children,male,Christianity,healthy,intellectual disability
0000146,4,-65.44153,-16.051186,-64.97722,-34.11691,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",3,infants & toddlers,female,None,healthy,healthy
0000147,3,-20.76699,22.058182,-24.949474,33.38812,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",13,adolescents,male,Islam,anxiety,healthy
0000148,4,-63.53685,-4.7324014,-58.164753,-19.00915,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],11,children,male,None,anxiety,intellectual disability
0000149,1,44.1633,-4.560692,27.34284,-5.010153,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",67,young elderly,female,Islam,major accidents,visual impairment
0000150,4,-67.36555,1.7612643,-48.562294,-4.0797334,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,male,Christianity,healthy,visual impairment
0000151,2,25.835995,16.416018,17.200556,5.5698094,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",26,young adults,male,Christianity,major accidents,intellectual disability
0000152,1,14.406362,-31.939615,11.389377,-45.369038,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']","['Hate', 'Sexuality']",82,elderly,male,None,anxiety,intellectual disability
0000153,1,27.549408,-11.313836,23.158857,-12.9803505,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",73,young elderly,female,Christianity,anxiety,healthy
0000154,2,32.326,19.935421,27.726837,-7.7635884,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",43,middle-aged,male,Christianity,healthy,visual impairment
0000155,1,34.71472,-15.068266,0.18456917,-31.833452,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",80,elderly,male,Christianity,natural disasters,hearing impairment
0000156,3,-10.75623,12.096274,-18.518034,30.079386,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",15,adolescents,female,Buddhism,healthy,hearing impairment
0000157,1,13.2457695,-33.90094,11.905145,-38.857555,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",73,young elderly,male,None,healthy,intellectual disability
0000158,2,14.128604,8.953438,13.008445,23.98376,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",22,young adults,female,Christianity,healthy,healthy
0000159,0,-7.9885035,-42.85665,-2.5354824,-21.406174,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",40,middle-aged,female,None,healthy,healthy
0000160,3,-9.538644,23.876402,-12.637921,48.632294,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",17,adolescents,female,Islam,healthy,healthy
0000161,3,-28.77053,14.642792,-3.881592,14.502809,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",19,adolescents,male,Buddhism,healthy,hearing impairment
0000162,2,22.477911,35.095833,31.633802,-0.37198064,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",56,middle-aged,male,Islam,healthy,visual impairment
0000163,2,5.426774,37.533154,31.950958,21.262156,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",49,middle-aged,female,Islam,depression,healthy
0000164,1,23.052322,-7.239047,27.594479,-12.004398,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",69,young elderly,female,Buddhism,major accidents,healthy
0000165,3,-12.338218,-2.4675162,-8.636323,9.208183,"['Harassment', 'Sexuality', 'Violence']","['Hate', 'Propaganda', 'Self-Harm', 'Shocking']",18,adolescents,male,None,sexual assault,healthy
0000166,4,-68.829895,4.415326,-37.30836,2.1836035,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,male,Buddhism,depression,healthy
0000167,2,5.446489,37.56378,31.694242,19.044888,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",54,middle-aged,female,Islam,depression,healthy
0000168,4,-69.56364,-6.083246,-59.15953,-16.16674,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",12,children,male,None,healthy,healthy
0000169,2,18.049093,3.4532664,20.712896,19.274748,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",26,young adults,female,Christianity,depression,hearing impairment
0000170,3,-20.019526,21.434319,-19.710295,30.195248,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",14,adolescents,male,Islam,anxiety,hearing impairment
0000171,0,-10.639559,-28.931252,-19.052761,-19.080656,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",20,young adults,male,None,natural disasters,healthy
0000172,2,0.9527064,-2.2231212,24.691238,36.669933,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",26,young adults,female,Islam,sexual assault,healthy
0000173,1,14.041047,-25.224878,13.47378,-26.762201,"['Harassment', 'Propaganda', 'Shocking', 'Violence']","['Hate', 'Self-Harm', 'Sexuality']",66,young elderly,female,None,major accidents,intellectual disability
0000174,0,4.1832275,-26.760944,16.340414,-9.757605,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking']","['Hate', 'Sexuality', 'Violence']",46,middle-aged,female,None,anxiety,intellectual disability
0000175,3,-23.248276,7.7518935,-14.040727,21.214048,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",16,adolescents,male,Christianity,depression,hearing impairment
0000176,1,38.905254,-2.5320597,25.740671,-17.682821,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",74,young elderly,male,Islam,healthy,hearing impairment
0000177,3,-6.3837504,29.163862,-6.1149106,43.053482,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",17,adolescents,female,Islam,depression,visual impairment
0000178,2,9.75368,32.89497,27.253922,24.401262,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",35,middle-aged,female,Islam,healthy,healthy
0000179,2,17.649237,35.271286,19.113668,21.056723,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",26,young adults,male,Islam,healthy,intellectual disability
0000180,2,14.406851,9.771615,17.854818,19.4228,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",28,young adults,female,Christianity,healthy,healthy
0000181,0,-3.1864069,-30.722569,21.614948,-24.175722,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",42,middle-aged,male,None,major accidents,healthy
0000182,1,40.85784,-14.249086,29.442867,-25.524414,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",71,young elderly,male,Buddhism,war,visual impairment
0000183,3,-12.952057,3.2639287,-14.590464,32.06431,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",15,adolescents,male,Islam,sexual assault,intellectual disability
0000184,2,30.97741,23.935295,19.132866,5.52169,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",33,young adults,male,Christianity,healthy,healthy
0000185,2,3.540957,34.31908,22.245344,27.538563,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",32,young adults,female,Islam,depression,intellectual disability
0000186,1,5.572961,-10.679316,24.598076,-14.069338,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",72,young elderly,male,Buddhism,sexual assault,intellectual disability
0000187,2,20.11812,10.071294,23.678242,9.531993,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",37,middle-aged,female,Christianity,healthy,intellectual disability
0000188,2,36.83315,10.074585,20.033508,8.317345,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",22,young adults,male,Buddhism,depression,hearing impairment
0000189,3,-6.75267,8.334729,-5.4559035,29.718945,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",17,adolescents,female,Buddhism,depression,visual impairment
0000190,2,42.6035,10.422403,28.636274,-11.552063,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",57,middle-aged,male,Buddhism,major accidents,intellectual disability
0000191,3,-24.738163,12.022188,-24.267149,21.895277,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",15,adolescents,male,Christianity,healthy,intellectual disability
0000192,2,13.584136,-1.4365014,27.019505,15.359087,"['Propaganda', 'Sexuality', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Shocking']",27,young adults,female,Buddhism,war,visual impairment
0000193,1,17.095882,-34.50532,15.429309,-46.249306,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",71,young elderly,male,None,healthy,visual impairment
0000194,1,35.91097,-14.734743,-1.7977458,-30.565704,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",70,young elderly,male,Christianity,anxiety,hearing impairment
0000195,0,-9.08679,-43.304157,15.920195,-11.783411,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",44,middle-aged,female,None,healthy,healthy
0000196,0,-4.392869,-44.668118,5.9274397,-28.891954,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",50,middle-aged,male,None,healthy,healthy
0000197,3,-19.616825,-4.404899,-18.498528,11.077098,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,female,None,healthy,hearing impairment
0000198,3,-16.863989,-3.4826407,-36.543476,17.592297,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",13,adolescents,female,None,healthy,intellectual disability
0000199,3,-30.052752,13.3149395,-14.327824,21.69791,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",17,adolescents,male,Buddhism,healthy,healthy
0000200,3,-23.594515,6.8962846,-14.176293,24.344194,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",16,adolescents,male,Christianity,depression,healthy
0000201,0,1.2425634,-14.55044,14.617302,-5.6285,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",34,young adults,male,None,sexual assault,intellectual disability
0000202,0,2.3122008,-13.850355,23.740255,-11.380145,"['Harassment', 'Sexuality', 'Violence']","['Hate', 'Propaganda', 'Self-Harm', 'Shocking']",44,middle-aged,male,None,sexual assault,healthy
0000203,1,15.688539,-34.55064,16.997953,-49.98323,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",75,elderly,male,None,major accidents,healthy
0000204,0,3.170036,-25.556925,18.977936,-6.793219,"['Harassment', 'Propaganda', 'Violence']","['Hate', 'Self-Harm', 'Sexuality', 'Shocking']",38,middle-aged,female,None,war,intellectual disability
0000205,2,2.6975925,-5.596988,29.275244,14.924072,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",42,middle-aged,female,Christianity,sexual assault,healthy
0000206,1,13.995859,-31.62531,13.936795,-45.948895,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']","['Hate', 'Sexuality']",85,elderly,male,None,depression,intellectual disability
0000207,0,3.4758005,-28.732082,15.95095,-9.947895,"['Harassment', 'Propaganda']","['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",47,middle-aged,female,None,healthy,intellectual disability
0000208,3,-24.459698,20.277098,-4.180018,33.436806,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",19,adolescents,male,Islam,healthy,healthy
0000209,3,-22.277887,10.676418,-20.235312,15.834031,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",14,adolescents,male,Christianity,major accidents,visual impairment
0000210,2,43.682163,12.999522,18.454529,-13.694088,"['Propaganda', 'Sexuality', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Shocking']",40,middle-aged,male,Buddhism,war,visual impairment
0000211,2,16.690683,5.475723,20.994856,19.883091,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",28,young adults,female,Christianity,anxiety,healthy
0000212,3,-11.026763,14.138205,-22.844257,33.869495,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",14,adolescents,female,Buddhism,healthy,healthy
0000213,0,0.048693758,-27.52032,20.787767,-14.853096,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",57,middle-aged,female,None,anxiety,healthy
0000214,4,-53.543056,0.26232567,-49.3514,1.4941607,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],8,children,female,Buddhism,healthy,healthy
0000215,3,-24.735523,12.542274,-10.508935,18.817442,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,male,Christianity,healthy,intellectual disability
0000216,1,19.784025,-29.562277,11.423049,-31.12667,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",73,young elderly,female,None,healthy,healthy
0000217,1,28.523216,-10.258089,21.928247,-19.213257,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",74,young elderly,female,Christianity,healthy,hearing impairment
0000218,4,-64.84103,7.210049,-45.67709,-0.590341,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],8,children,male,Islam,natural disasters,healthy
0000219,2,43.029003,12.709292,34.50519,-5.770032,"['Propaganda', 'Sexuality', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Shocking']",39,middle-aged,male,Buddhism,war,visual impairment
0000220,2,7.4581685,34.557587,26.889883,13.776032,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",58,middle-aged,female,Islam,healthy,intellectual disability
0000221,2,4.510074,-7.991373,23.025963,9.525838,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",29,young adults,male,Buddhism,sexual assault,intellectual disability
0000222,1,41.116314,-1.7903998,27.943642,-20.506222,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",78,elderly,male,Islam,depression,hearing impairment
0000223,3,-22.265108,21.606031,-26.435312,30.377708,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",13,adolescents,male,Islam,healthy,visual impairment
0000224,3,-26.18835,-6.5542936,-23.196873,-1.0452385,"['Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm']",16,adolescents,male,None,major accidents,visual impairment
0000225,2,17.469427,40.721733,20.722826,17.192486,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",21,young adults,male,Islam,natural disasters,visual impairment
0000226,1,38.688454,-1.3255188,22.551802,-13.292094,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",73,young elderly,male,Islam,healthy,intellectual disability
0000227,2,42.05215,10.166301,29.502869,-7.7532077,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",46,middle-aged,male,Buddhism,natural disasters,intellectual disability
